,id,matchId,matchPeriod,minute,second,matchTimestamp,videoTimestamp,relatedEventId,shot,groundDuel,aerialDuel,infraction,carry,type.primary,type.secondary,location.x,location.y,team.id,team.name,team.formation,opponentTeam.id,opponentTeam.name,opponentTeam.formation,player.id,player.name,player.position,pass.accurate,pass.angle,pass.height,pass.length,pass.recipient.id,pass.recipient.name,pass.recipient.position,pass.endLocation.x,pass.endLocation.y,possession.id,possession.duration,possession.types,possession.eventsNumber,possession.eventIndex,possession.startLocation.x,possession.startLocation.y,possession.endLocation.x,possession.endLocation.y,possession.team.id,possession.team.name,possession.team.formation,possession.attack,pass,groundDuel.opponent.id,groundDuel.opponent.name,groundDuel.opponent.position,groundDuel.duelType,groundDuel.keptPossession,groundDuel.progressedWithBall,groundDuel.stoppedProgress,groundDuel.recoveredPossession,groundDuel.takeOn,groundDuel.side,groundDuel.relatedDuelId,infraction.yellowCard,infraction.redCard,infraction.type,infraction.opponent.id,infraction.opponent.name,infraction.opponent.position,possession.attack.withShot,possession.attack.withShotOnGoal,possession.attack.withGoal,possession.attack.flank,possession.attack.xg,carry.progression,carry.endLocation.x,carry.endLocation.y,shot.bodyPart,shot.isGoal,shot.onTarget,shot.goalZone,shot.xg,shot.postShotXg,shot.goalkeeperActionId,shot.goalkeeper.id,shot.goalkeeper.name,possession,aerialDuel.opponent.id,aerialDuel.opponent.name,aerialDuel.opponent.position,aerialDuel.opponent.height,aerialDuel.firstTouch,aerialDuel.height,aerialDuel.relatedDuelId,shot.goalkeeper,infraction.opponent,location
0,0,0,1H,0,0,0:00:00.000,0,0,,,,,,pass,"['back_pass', 'short_or_medium_pass']",50.0,49.9,0,Servette Chenois,4-2-3-1,0,Zurich,4-4-2 classic,0,Paula Serrano Castano,AMF,True,180.0,,12.6,0,Nahla Elodie Nakkach,RDMF,38.0,49.9,0,8.0,[],,0,50.0,49.9,100.0,15.0,0,Servette Chenois,4-2-3-1,,,0,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,0,0,,,0,,,,,,0,,,
1,0,0,1H,0,2,0:00:02.510,0,0,,,,,,pass,"['forward_pass', 'short_or_medium_pass', 'long_pass', 'loss', 'pass_to_final_third']",39.8,51.0,0,Servette Chenois,4-2-3-1,0,Zurich,4-4-2 classic,0,Nahla Elodie Nakkach,RDMF,False,20.0,,67.3,0,,,100.0,17.2,0,2.0,[],,0,50.0,49.9,100.0,15.0,0,Servette Chenois,4-2-3-1,,,0,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,0,0,,,0,,,,,,0,,,
2,0,0,1H,0,8,0:00:08.490,0,0,,,,,,game_interruption,['ball_out'],100.0,15.0,0,Servette Chenois,4-2-3-1,0,Zurich,4-4-2 classic,0,,,,,,,0,,,,,0,2.0,,,0,,,,,0,Servette Chenois,4-2-3-1,,,0,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,0,0,,,0,,,,,,0,,,
3,0,0,1H,0,18,0:00:18.810,0,0,,,,,,pass,"['forward_pass', 'loss', 'short_or_medium_pass']",3.1,77.2,0,Zurich,4-4-2 classic,0,Servette Chenois,4-2-3-1,0,Julia Stierli,RCB3,False,-25.0,,36.7,0,,,34.9,100.0,0,2.0,[],,0,3.1,77.2,35.0,100.0,0,Zurich,4-4-2 classic,,,0,,,,,,,,,,0,,,,0,,,False,False,False,left flank,,,,,,,,,,,0,0,,,0,,,,,,0,,,
4,0,0,1H,0,20,0:00:20.940,0,0,,,,,,game_interruption,['ball_out'],35.0,100.0,0,Zurich,4-4-2 classic,0,Servette Chenois,4-2-3-1,0,,,,,,,0,,,,,0,2.0,,,0,,,,,0,Zurich,4-4-2 classic,,,0,,,,,,,,,,0,,,,0,,,False,False,False,left flank,,,,,,,,,,,0,0,,,0,,,,,,0,,,
5,0,0,1H,0,26,0:00:26.540,0,0,,,,,,throw-in,[],59.7,0.0,0,Servette Chenois,4-2-3-1,0,Zurich,4-4-2 classic,0,Agata Filipa Pinto Pinto Coelho Pimenta,LB,True,-14.0,,13.2,0,Natalia Alessandra Padilla-Bidas,LWF,71.9,4.7,0,2.0,"['throw-in', 'attack']",,0,59.7,0.0,30.1,97.4,0,Servette Chenois,4-2-3-1,,,0,,,,,,,,,,0,,,,0,,,False,False,False,left flank,,,,,,,,,,,0,0,,,0,,,,,,0,,,
6,0,0,1H,0,27,0:00:27.210,0,0,,,,,,duel,"['defensive_duel', 'ground_duel']",71.9,4.7,0,Servette Chenois,4-2-3-1,0,Zurich,4-4-2 classic,0,Nadine Andrina Riesen,RB,,,,,0,,,,,0,3.0,"['throw-in', 'attack']",,0,,0.0,30.1,97.4,0,Servette Chenois,4-2-3-1,,,0,Natalia Alessandra Padilla-Bidas,LWF,defensive_duel,,,False,False,,,0,,,,0,,,False,False,False,right flank,,,,,,,,,,,0,0,,,0,,,,,,0,,,
7,0,0,1H,0,27,0:00:27.210,0,0,,,,,,duel,"['defensive_duel', 'ground_duel']",71.9,4.7,0,Servette Chenois,4-2-3-1,0,Zurich,4-4-2 classic,0,Nadine Andrina Riesen,RB,,,,,0,,,,,0,3.0,"['throw-in', 'attack']",,0,,0.0,30.1,97.4,0,Servette Chenois,4-2-3-1,,,0,Natalia Alessandra Padilla-Bidas,LWF,defensive_duel,,,False,False,,,0,,,,0,,,False,False,False,right flank,,,,,,,,,,,0,0,,,0,,,,,,0,,,
8,0,0,1H,0,28,0:00:28.850,0,0,,,,,,duel,"['offensive_duel', 'ground_duel', 'recovery']",30.1,97.4,0,Zurich,4-4-2 classic,0,Servette Chenois,4-2-3-1,0,Natalia Alessandra Padilla-Bidas,LWF,,,,,0,,,,,0,3.0,,,0,,,,,0,Servette Chenois,4-2-3-1,,,0,Viktoria Pinther,RW,defensive_duel,False,False,,,,,0,,,,0,,,False,False,False,right flank,,,,,,,,,,,0,0,,,0,,,,,,0,,,
9,0,0,1H,0,28,0:00:28.850,0,0,,,,,,duel,"['offensive_duel', 'ground_duel', 'recovery']",30.1,97.4,0,Zurich,4-4-2 classic,0,Servette Chenois,4-2-3-1,0,Natalia Alessandra Padilla-Bidas,LWF,,,,,0,,,,,0,3.0,,,0,,,,,0,Servette Chenois,4-2-3-1,,,0,Viktoria Pinther,RW,defensive_duel,False,False,,,,,0,,,,0,,,False,False,False,right flank,,,,,,,,,,,0,0,,,0,,,,,,0,,,
10,0,0,1H,0,29,0:00:29.750,0,0,,,,,,pass,"['forward_pass', 'short_or_medium_pass']",32.0,96.9,0,Zurich,4-4-2 classic,0,Servette Chenois,4-2-3-1,0,Viktoria Pinther,RW,True,16.2,,13.2,0,Fabienne Valerie Humm,SS,44.1,91.5,0,3.0,"['attack', 'counterattack']",,0,32.0,96.9,58.8,26.9,0,Zurich,4-4-2 classic,,,0,,,,,,,,,,0,,,,0,,,False,False,False,right flank,,,,,,,,,,,0,0,,,0,,,,,,0,,,
11,0,0,1H,0,30,0:00:30.630,0,0,,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",44.1,91.5,0,Zurich,4-4-2 classic,0,Servette Chenois,4-2-3-1,0,Fabienne Valerie Humm,SS,True,101.8,,12.7,0,Marion Rey,RDMF,41.6,73.2,0,3.0,"['attack', 'counterattack']",,0,32.0,96.9,58.8,26.9,0,Zurich,4-4-2 classic,,,0,,,,,,,,,,0,,,,0,,,False,False,False,right flank,,,,,,,,,,,0,0,,,0,,,,,,0,,,
12,0,0,1H,0,31,0:00:31.660,0,0,,,,,,duel,"['defensive_duel', 'ground_duel']",41.6,73.2,0,Zurich,4-4-2 classic,0,Servette Chenois,4-2-3-1,0,Nahla Elodie Nakkach,RDMF,,,,,0,,,,,0,10.0,"['attack', 'counterattack']",,0,,96.9,58.8,26.9,0,Zurich,4-4-2 classic,,,0,Marion Rey,RDMF,defensive_duel,,,False,False,,,0,,,,0,,,False,False,False,right flank,,,,,,,,,,,0,0,,,0,,,,,,0,,,
13,0,0,1H,0,31,0:00:31.660,0,0,,,,,,duel,"['defensive_duel', 'ground_duel']",41.6,73.2,0,Zurich,4-4-2 classic,0,Servette Chenois,4-2-3-1,0,Nahla Elodie Nakkach,RDMF,,,,,0,,,,,0,10.0,"['attack', 'counterattack']",,0,,96.9,58.8,26.9,0,Zurich,4-4-2 classic,,,0,Marion Rey,RDMF,defensive_duel,,,False,False,,,0,,,,0,,,False,False,False,right flank,,,,,,,,,,,0,0,,,0,,,,,,0,,,
14,0,0,1H,0,31,0:00:31.980,0,0,,,,,,infraction,['foul'],58.8,26.9,0,Servette Chenois,4-2-3-1,0,Zurich,4-4-2 classic,0,Nahla Elodie Nakkach,RDMF,,,,,0,,,,,0,10.0,,,0,,,,,0,Zurich,4-4-2 classic,,,0,,,,,,,,,,0,,,,0,,,False,False,False,right flank,,,,,,,,,,,0,0,,,0,,,,,,0,,,
15,0,0,1H,0,48,0:00:48.580,0,0,,,,,,pass,"['back_pass', 'short_or_medium_pass']",65.7,77.1,0,Zurich,4-4-2 classic,0,Servette Chenois,4-2-3-1,0,Viktoria Pinther,RW,True,177.4,,21.7,0,Julia Stierli,RCB3,45.0,75.6,0,10.0,['attack'],,0,65.7,77.1,90.9,69.6,0,Zurich,4-4-2 classic,,,0,,,,,,,,,,0,,,,0,,,False,False,False,right flank,,,,,,,,,,,0,0,,,0,,,,,,0,,,
16,0,0,1H,0,49,0:00:49.780,0,0,,,,,,pass,"['forward_pass', 'pass_to_final_third', 'loss', 'short_or_medium_pass']",45.0,75.6,0,Zurich,4-4-2 classic,0,Servette Chenois,4-2-3-1,0,Julia Stierli,RCB3,False,-5.1,,23.8,0,,,67.6,78.7,0,10.0,['attack'],,0,65.7,77.1,90.9,69.6,0,Zurich,4-4-2 classic,,,0,,,,,,,,,,0,,,,0,,,False,False,False,right flank,,,,,,,,,,,0,0,,,0,,,,,,0,,,
17,0,0,1H,0,50,0:00:50.860,0,0,,,,,,interception,[],32.4,21.3,0,Servette Chenois,4-2-3-1,0,Zurich,4-4-2 classic,0,Agata Filipa Pinto Pinto Coelho Pimenta,LB,,,,,0,,,,,0,10.0,['attack'],,0,65.7,77.1,90.9,69.6,0,Zurich,4-4-2 classic,,,0,,,,,,,,,,0,,,,0,,,False,False,False,right flank,,,,,,,,,,,0,0,,,0,,,,,,0,,,
18,0,0,1H,0,55,0:00:55.300,0,0,,,,,,duel,"['defensive_duel', 'ground_duel']",91.4,85.6,0,Zurich,4-4-2 classic,0,Servette Chenois,4-2-3-1,0,Agata Filipa Pinto Pinto Coelho Pimenta,LB,,,,,0,,,,,0,10.0,['attack'],,0,65.7,77.1,90.9,69.6,0,Zurich,4-4-2 classic,,,0,Nadine Andrina Riesen,RB,defensive_duel,,,False,False,,,0,,,,0,,,False,False,False,right flank,,,,,,,,,,,0,0,,,0,,,,,,0,,,
19,0,0,1H,0,55,0:00:55.300,0,0,,,,,,duel,"['defensive_duel', 'ground_duel']",91.4,85.6,0,Zurich,4-4-2 classic,0,Servette Chenois,4-2-3-1,0,Agata Filipa Pinto Pinto Coelho Pimenta,LB,,,,,0,,,,,0,10.0,['attack'],,0,65.7,77.1,90.9,69.6,0,Zurich,4-4-2 classic,,,0,Nadine Andrina Riesen,RB,defensive_duel,,,False,False,,,0,,,,0,,,False,False,False,right flank,,,,,,,,,,,0,0,,,0,,,,,,0,,,
20,0,0,1H,0,56,0:00:56.630,0,0,,,,,,pass,"['pass_into_penalty_area', 'deep_completion', 'touch_in_box', 'short_or_medium_pass']",90.8,85.3,0,Zurich,4-4-2 classic,0,Servette Chenois,4-2-3-1,0,Nadine Andrina Riesen,RB,True,92.4,,9.6,0,Viktoria Pinther,RW,90.4,71.2,0,1.0,['attack'],,0,65.7,77.1,90.9,69.6,0,Zurich,4-4-2 classic,,,0,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,0,0,,,0,,,,,,0,,,
21,0,0,1H,0,58,0:00:58.300,0,0,,,,,,shot_against,['save'],9.1,30.4,0,Zurich,4-4-2 classic,0,Servette Chenois,4-2-3-1,0,Seraina Friedli,GK,False,54.0,,16.4,0,,,100.0,50.1,0,1.0,,,0,,,,,0,Zurich,4-4-2 classic,,,0,,,,,,,,,,0,,,,0,,,,,,,,,,,,False,True,,,,0,0,Ines Teixeira Pereira,,0,,,,,,0,,,
22,0,0,1H,0,58,0:00:58.300,0,0,,,,,,shot_against,['save'],9.1,30.4,0,Zurich,4-4-2 classic,0,Servette Chenois,4-2-3-1,0,Seraina Friedli,GK,False,54.0,,16.4,0,,,100.0,50.1,0,1.0,,,0,,,,,0,Zurich,4-4-2 classic,,,0,,,,,,,,,,0,,,,0,,,,,,,,,,,,False,True,,,,0,0,Ines Teixeira Pereira,,0,,,,,,0,,,
23,0,0,1H,0,59,0:00:59.170,0,0,,,,,,pass,"['hand_pass', 'forward_pass', 'short_or_medium_pass', 'long_pass', 'loss', 'pass_to_final_third']",0.9,48.4,0,Servette Chenois,4-2-3-1,0,Zurich,4-4-2 classic,0,Ines Teixeira Pereira,GK,True,13.8,,73.3,0,Sandrine Mauron,,68.7,22.6,0,8.0,[],,0,0.9,48.4,0.9,48.4,0,Servette Chenois,4-2-3-1,,,0,,,,,,,,,,0,,,,0,,,False,False,False,right flank,,,,,,,,,,,0,0,,,0,,,,,,0,,,
24,0,0,1H,1,28,0:01:28.870,0,0,,,,,,duel,"['defensive_duel', 'ground_duel']",31.3,77.4,0,Zurich,4-4-2 classic,0,Servette Chenois,4-2-3-1,0,Sandrine Mauron,CF,,,,,0,,,,,0,8.0,['attack'],,0,31.3,77.4,43.4,0.0,0,Zurich,4-4-2 classic,,,0,Julia Stierli,RCB3,defensive_duel,,,False,False,,,0,,,,0,,,False,False,False,right flank,,,,,,,,,,,0,0,,,0,,,,,,0,,,
25,0,0,1H,1,28,0:01:28.870,0,0,,,,,,duel,"['defensive_duel', 'ground_duel']",31.3,77.4,0,Zurich,4-4-2 classic,0,Servette Chenois,4-2-3-1,0,Sandrine Mauron,CF,,,,,0,,,,,0,8.0,['attack'],,0,31.3,77.4,43.4,0.0,0,Zurich,4-4-2 classic,,,0,Julia Stierli,RCB3,defensive_duel,,,False,False,,,0,,,,0,,,False,False,False,right flank,,,,,,,,,,,0,0,,,0,,,,,,0,,,
26,0,0,1H,1,31,0:01:31.310,0,0,,,,,,pass,"['forward_pass', 'short_or_medium_pass']",27.4,68.4,0,Zurich,4-4-2 classic,0,Servette Chenois,4-2-3-1,0,Laura Vetterlein,LCB3,True,-28.9,,26.0,0,Viktoria Pinther,RW,49.1,86.9,0,8.0,['attack'],,0,31.3,77.4,43.4,0.0,0,Zurich,4-4-2 classic,,,0,,,,,,,,,,0,,,,0,,,False,False,False,right flank,,,,,,,,,,,0,0,,,0,,,,,,0,,,
27,0,0,1H,1,36,0:01:36.310,0,0,,,,,,pass,"['loss', 'short_or_medium_pass']",55.4,98.4,0,Zurich,4-4-2 classic,0,Servette Chenois,4-2-3-1,0,Viktoria Pinther,RW,False,58.4,,1.5,0,,,56.2,96.5,0,8.0,['attack'],,0,31.3,77.4,43.4,0.0,0,Zurich,4-4-2 classic,,,0,,,,,,,,,,0,,,,0,,,False,False,False,right flank,,,,,,,,,,,0,0,,,0,,,,,,0,,,
28,0,0,1H,1,36,0:01:36.650,0,0,,,,,,interception,[],43.8,3.5,0,Servette Chenois,4-2-3-1,0,Zurich,4-4-2 classic,0,Paula Serrano Castano,AMF,,,,,0,,,,,0,16.0,['attack'],,0,31.3,77.4,43.4,0.0,0,Zurich,4-4-2 classic,,,0,,,,,,,,,,0,,,,0,,,False,False,False,left flank,,,,,,,,,,,0,0,,,0,,,,,,0,,,
29,0,0,1H,1,36,0:01:36.950,0,0,,,,,,game_interruption,['ball_out'],43.4,0.0,0,Servette Chenois,4-2-3-1,0,Zurich,4-4-2 classic,0,,,,,,,0,,,,,0,16.0,,,0,,,,,0,Zurich,4-4-2 classic,,,0,,,,,,,,,,0,,,,0,,,False,False,False,left flank,,,,,,,,,,,0,0,,,0,,,,,,0,,,
30,0,0,1H,1,47,0:01:47.260,0,0,,,,,,throw-in,[],61.0,100.0,0,Zurich,4-4-2 classic,0,Servette Chenois,4-2-3-1,0,Nadine Andrina Riesen,RB,True,25.6,,21.1,0,Fabienne Valerie Humm,SS,79.1,86.6,0,16.0,"['throw-in', 'attack']",,0,61.0,100.0,96.0,0.0,0,Zurich,4-4-2 classic,,,0,,,,,,,,,,0,,,,0,,,False,False,False,left flank,,,,,,,,,,,0,0,,,0,,,,,,0,,,
31,0,0,1H,1,48,0:01:48.210,0,0,,,,,,pass,['short_or_medium_pass'],79.1,86.6,0,Zurich,4-4-2 classic,0,Servette Chenois,4-2-3-1,0,Fabienne Valerie Humm,SS,True,87.6,,9.7,0,Seraina Severin Piubel,CF,79.5,72.4,0,16.0,"['throw-in', 'attack']",,0,61.0,100.0,96.0,0.0,0,Zurich,4-4-2 classic,,,0,,,,,,,,,,0,,,,0,,,False,False,False,left flank,,,,,,,,,,,0,0,,,0,,,,,,0,,,
32,0,0,1H,1,49,0:01:49.340,0,0,,,,,,pass,"['back_pass', 'short_or_medium_pass']",79.5,72.4,0,Zurich,4-4-2 classic,0,Servette Chenois,4-2-3-1,0,Seraina Severin Piubel,CF,True,136.1,,3.7,0,Marie-Therese Hobinger,LDMF,77.0,68.5,0,16.0,"['throw-in', 'attack']",,0,61.0,100.0,96.0,0.0,0,Zurich,4-4-2 classic,,,0,,,,,,,,,,0,,,,0,,,False,False,False,left flank,,,,,,,,,,,0,0,,,0,,,,,,0,,,
33,0,0,1H,1,51,0:01:51.060,0,0,,,,,,pass,"['lateral_pass', 'short_or_medium_pass', 'deep_completion', 'pass_into_penalty_area', 'touch_in_box']",76.4,65.0,0,Zurich,4-4-2 classic,0,Servette Chenois,4-2-3-1,0,Marie-Therese Hobinger,LDMF,True,55.7,,28.6,0,Irina Pando Brutsch,LW,91.7,30.3,0,16.0,"['throw-in', 'attack']",,0,61.0,100.0,96.0,0.0,0,Zurich,4-4-2 classic,,,0,,,,,,,,,,0,,,,0,,,False,False,False,left flank,,,,,,,,,,,0,0,,,0,,,,,,0,,,
34,0,0,1H,1,55,0:01:55.760,0,0,,,,,,pass,"['deep_completion', 'touch_in_box', 'short_or_medium_pass']",93.3,29.6,0,Zurich,4-4-2 classic,0,Servette Chenois,4-2-3-1,0,Irina Pando Brutsch,LW,True,-52.0,,4.1,0,Seraina Severin Piubel,CF,95.7,34.3,0,16.0,"['throw-in', 'attack']",,0,61.0,100.0,96.0,0.0,0,Zurich,4-4-2 classic,,,0,,,,,,,,,,0,,,,0,,,False,False,False,left flank,,,,,,,,,,,0,0,,,0,,,,,,0,,,
35,0,0,1H,1,58,0:01:58.000,0,0,,,,,,duel,"['offensive_duel', 'ground_duel']",3.0,66.0,0,Servette Chenois,4-2-3-1,0,Zurich,4-4-2 classic,0,Seraina Severin Piubel,CF,,,,,0,,,,,0,16.0,"['throw-in', 'attack']",,0,61.0,100.0,96.0,0.0,0,Zurich,4-4-2 classic,,,0,Laura Felber,RCB3,defensive_duel,True,True,,,,,0,,,,0,,,False,False,False,left flank,,,,,,,,,,,0,0,,,0,,,,,,0,,,
36,0,0,1H,1,58,0:01:58.000,0,0,,,,,,duel,"['offensive_duel', 'ground_duel']",3.0,66.0,0,Servette Chenois,4-2-3-1,0,Zurich,4-4-2 classic,0,Seraina Severin Piubel,CF,,,,,0,,,,,0,16.0,"['throw-in', 'attack']",,0,61.0,100.0,96.0,0.0,0,Zurich,4-4-2 classic,,,0,Laura Felber,RCB3,defensive_duel,True,True,,,,,0,,,,0,,,False,False,False,left flank,,,,,,,,,,,0,0,,,0,,,,,,0,,,
37,0,0,1H,1,59,0:01:59.470,0,0,,,,,,duel,"['offensive_duel', 'ground_duel']",3.1,71.6,0,Servette Chenois,4-2-3-1,0,Zurich,4-4-2 classic,0,Irina Pando Brutsch,LW,,,,,0,,,,,0,16.0,"['throw-in', 'attack']",,0,61.0,100.0,96.0,0.0,0,Zurich,4-4-2 classic,,,0,Monica Soraia Amaral Mendes,RB,defensive_duel,True,True,,,,,0,,,,0,,,False,False,False,left flank,,,,,,,,,,,0,0,,,0,,,,,,0,,,
38,0,0,1H,1,59,0:01:59.470,0,0,,,,,,duel,"['offensive_duel', 'ground_duel']",3.1,71.6,0,Servette Chenois,4-2-3-1,0,Zurich,4-4-2 classic,0,Irina Pando Brutsch,LW,,,,,0,,,,,0,16.0,"['throw-in', 'attack']",,0,61.0,100.0,96.0,0.0,0,Zurich,4-4-2 classic,,,0,Monica Soraia Amaral Mendes,RB,defensive_duel,True,True,,,,,0,,,,0,,,False,False,False,left flank,,,,,,,,,,,0,0,,,0,,,,,,0,,,
39,0,0,1H,1,59,0:01:59.470,0,0,,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",3.1,71.6,0,Servette Chenois,4-2-3-1,0,Zurich,4-4-2 classic,0,Monica Soraia Amaral Mendes,RB,True,-78.4,,13.0,0,Alice Ilaria Berti,RWF,5.6,90.3,0,16.0,"['throw-in', 'attack']",,0,61.0,100.0,96.0,0.0,0,Zurich,4-4-2 classic,,,0,,,,,,,,,,0,,,,0,,,False,False,False,left flank,,,,,,,,,,,0,0,,,0,,,,,,0,,,
40,0,0,1H,2,1,0:02:01.680,0,0,,,,,,pass,"['forward_pass', 'loss', 'short_or_medium_pass']",6.7,92.5,0,Servette Chenois,4-2-3-1,0,Zurich,4-4-2 classic,0,Alice Ilaria Berti,RWF,False,-30.3,,1.4,0,,,7.8,93.5,0,16.0,"['throw-in', 'attack']",,0,61.0,100.0,96.0,0.0,0,Zurich,4-4-2 classic,,,0,,,,,,,,,,0,,,,0,,,False,False,False,left flank,,,,,,,,,,,0,0,,,0,,,,,,0,,,
41,0,0,1H,2,2,0:02:02.000,0,0,,,,,,interception,['loss'],92.2,6.5,0,Zurich,4-4-2 classic,0,Servette Chenois,4-2-3-1,0,Seraina Severin Piubel,CF,,,,,0,,,,,0,14.0,"['throw-in', 'attack']",,0,61.0,100.0,96.0,0.0,0,Zurich,4-4-2 classic,,,0,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,0,0,,,0,,,,,,0,,,
42,0,0,1H,2,3,0:02:03.380,0,0,,,,,,game_interruption,['ball_out'],96.0,0.0,0,Zurich,4-4-2 classic,0,Servette Chenois,4-2-3-1,0,,,,,,,0,,,,,0,14.0,,,0,,,,,0,Zurich,4-4-2 classic,,,0,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,0,0,,,0,,,,,,0,,,
43,0,0,1H,2,11,0:02:11.020,0,0,,,,,,throw-in,[],5.1,99.7,0,Servette Chenois,4-2-3-1,0,Zurich,4-4-2 classic,0,Monica Soraia Amaral Mendes,RB,True,49.5,,8.9,0,,,10.7,89.7,0,14.0,['throw-in'],,0,5.1,99.7,28.5,100.0,0,Servette Chenois,4-2-3-1,,,0,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,0,0,,,0,,,,,,0,,,
44,0,0,1H,2,21,0:02:21.790,0,0,,,,,,pass,"['forward_pass', 'loss', 'short_or_medium_pass']",10.7,89.7,0,Servette Chenois,4-2-3-1,0,Zurich,4-4-2 classic,0,Nahla Elodie Nakkach,RDMF,False,-15.4,,24.9,0,,,33.4,99.4,0,48.0,['throw-in'],,0,5.1,99.7,28.5,100.0,0,Servette Chenois,4-2-3-1,,,0,,,,,,,,,,0,,,,0,,,False,False,False,right flank,,,,,,,,,,,0,0,,,0,,,,,,0,,,
45,0,0,1H,2,24,0:02:24.560,0,0,,,,,,game_interruption,['ball_out'],28.5,100.0,0,Servette Chenois,4-2-3-1,0,Zurich,4-4-2 classic,0,,,,,,,0,,,,,0,48.0,,,0,,,,,0,Servette Chenois,4-2-3-1,,,0,,,,,,,,,,0,,,,0,,,False,False,False,right flank,,,,,,,,,,,0,0,,,0,,,,,,0,,,
46,0,0,1H,2,26,0:02:26.010,0,0,,,,,,throw-in,[],64.9,0.0,0,Zurich,4-4-2 classic,0,Servette Chenois,4-2-3-1,0,Naomi Megroz,LB,True,-145.3,,39.7,0,,,33.8,33.2,0,48.0,"['throw-in', 'attack']",,0,64.9,0.0,53.0,0.0,0,Zurich,4-4-2 classic,,,0,,,,,,,,,,0,,,,0,,,False,False,False,right flank,,,,,,,,,,,0,0,,,0,,,,,,0,,,
47,0,0,1H,2,31,0:02:31.020,0,0,,,,,,pass,"['back_pass', 'short_or_medium_pass']",33.8,33.2,0,Zurich,4-4-2 classic,0,Servette Chenois,4-2-3-1,0,Julia Stierli,RCB3,True,-147.4,,20.4,0,Seraina Friedli,GK,17.4,49.4,0,48.0,"['throw-in', 'attack']",,0,64.9,0.0,53.0,0.0,0,Zurich,4-4-2 classic,,,0,,,,,,,,,,0,,,,0,,,False,False,False,right flank,,,,,,,,,,,0,0,,,0,,,,,,0,,,
48,0,0,1H,2,35,0:02:35.960,0,0,,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",16.8,54.0,0,Zurich,4-4-2 classic,0,Servette Chenois,4-2-3-1,0,Seraina Friedli,GK,True,-73.5,,19.7,0,Nadine Andrina Riesen,RB,22.1,81.8,0,48.0,"['throw-in', 'attack']",,0,64.9,0.0,53.0,0.0,0,Zurich,4-4-2 classic,,,0,,,,,,,,,,0,,,,0,,,False,False,False,right flank,,,,,,,,,,,0,0,,,0,,,,,,0,,,
49,0,0,1H,2,39,0:02:39.920,0,0,,,,,,pass,['short_or_medium_pass'],23.6,79.3,0,Zurich,4-4-2 classic,0,Servette Chenois,4-2-3-1,0,Nadine Andrina Riesen,RB,True,104.5,,10.0,0,Julia Stierli,RCB3,21.2,65.0,0,48.0,"['throw-in', 'attack']",,0,64.9,0.0,53.0,0.0,0,Zurich,4-4-2 classic,,,0,,,,,,,,,,0,,,,0,,,False,False,False,right flank,,,,,,,,,,,0,0,,,0,,,,,,0,,,
50,0,0,1H,2,42,0:02:42.120,0,0,,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",21.3,63.8,0,Zurich,4-4-2 classic,0,Servette Chenois,4-2-3-1,0,Julia Stierli,RCB3,True,81.6,,26.0,0,Laura Vetterlein,LCB3,25.0,26.0,0,48.0,"['throw-in', 'attack']",,0,64.9,0.0,53.0,0.0,0,Zurich,4-4-2 classic,,,0,,,,,,,,,,0,,,,0,,,False,False,False,right flank,,,,,,,,,,,0,0,,,0,,,,,,0,,,
51,0,0,1H,2,49,0:02:49.470,0,0,,,,,,pass,"['back_pass', 'short_or_medium_pass']",36.3,27.5,0,Zurich,4-4-2 classic,0,Servette Chenois,4-2-3-1,0,Laura Vetterlein,LCB3,True,-153.3,,25.4,0,Seraina Friedli,GK,14.7,44.3,0,48.0,"['throw-in', 'attack']",,0,64.9,0.0,53.0,0.0,0,Zurich,4-4-2 classic,,,0,,,,,,,,,,0,,,,0,,,False,False,False,right flank,,,,,,,,,,,0,0,,,0,,,,,,0,,,
52,0,0,1H,2,54,0:02:54.530,0,0,,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",17.0,45.0,0,Zurich,4-4-2 classic,0,Servette Chenois,4-2-3-1,0,Seraina Friedli,GK,True,61.7,,15.8,0,Laura Vetterlein,LCB3,24.1,24.6,0,48.0,"['throw-in', 'attack']",,0,64.9,0.0,53.0,0.0,0,Zurich,4-4-2 classic,,,0,,,,,,,,,,0,,,,0,,,False,False,False,right flank,,,,,,,,,,,0,0,,,0,,,,,,0,,,
